Name,Genre,Publisher,ESRB_Rating,Developer,Critic_Score
FIFA Soccer 2005,Sports,EA Sports,E,EA Canada,8.1
Supremacy MMA,Fighting,505 Games,M,Kung Fu Factory,5.0
NBA 10 The Inside,Sports,Sony Computer Entertainment,E,SCEA San Diego Studios,6.5
Fatal Frame III: The Tormented,Action,Tecmo,M,Tecmo,7.7
Tom Clancy's Splinter Cell: Pandora Tomorrow,Action,Ubisoft,T,Ubisoft,6.7
Samurai Shodown Sen,Fighting,Xseed Games,M,K2 LLC,4.8
GoldenEye 007,Shooter,Activision,T,n-Space,5.5
Iggy's Reckin' Balls,Racing,Acclaim Entertainment,E,Iguana Entertainment,6.8
Tony Hawk's Pro Skater 3,Sports,Activision,E,Edge of Reality,8.1
Virtua Tennis: World Tour (US & Others sales),Sports,Sega,E,Sumo Digital,8.3
Wetrix,Puzzle,Ocean,E,Zed Two Limited,8.6
Knights Contract,Action,Namco Bandai,M,Game Republic,5.0
Darksiders II: Deathinitive Edition,Action-Adventure,Nordic Games,M,Gunfire Games,7.5
Line Rider 2: Unbound,Puzzle,"Genius Products, Inc.",E,InXile Entertainment,5.0
TimeSplitters: Future Perfect,Shooter,Electronic Arts,M,Free Radical Design,8.4
The King of Fighters EX2: Howling Blood,Fighting,Atlus,T,Marvelous Interactive,7.9
"Warhammer 40,000: Dawn of War II - Retribution",Strategy,THQ,M,Relic Entertainment,7.9
Shonen Jump's One Piece: Pirates Carnival,Misc,Namco Bandai,E,High Horse Entertainment,4.6
A-Train,Strategy,Maxis,E,ArtDink,6.0
Earth Defense Force 2017,Shooter,D3 Publisher,T,Sandlot,7.4
Batman: Dark Tomorrow,Action,Kemco,T,"HotGen, Ltd.",2.3
Ogre Battle Series: Tactics Ogre,Role-Playing,Atlus,T,Quest Corporation,7.9
Boxing Fever,Sports,Majesco,E,Digital Fiction,7.2
7 Wonders of the Ancient World,Puzzle,Mumbo Jumbo,E,Hot Lava Games,5.4
TrackMania DS,Racing,Atlus,E,Firebrand Games,7.5
Battlefield 2,Shooter,Electronic Arts,T,Digital Illusions CE,9.0
Evolution Worlds,Role-Playing,Ubisoft,E,Sting,6.5
New International Track & Field,Sports,Konami,E10,Sumo Digital,7.4
Soul Bubbles,Puzzle,Eidos Interactive,E,Mekensleep,7.0
P.N.03 - Product Number Three,Shooter,Capcom,T,Capcom Production Studio 4,6.3
Ultimate Ghosts 'n Goblins,Platform,Capcom,E10,Capcom,7.3
C.O.P.: The Recruit,Action,Ubisoft,T,Ubisoft,5.7
Alien Syndrome,Role-Playing,Sega,T,Totally Games,4.9
Phantasy Star Online Episode III: C.A.R.D. Revolution,Role-Playing,Sega,T,Sonic Team,7.4
Samurai Warriors 2,Action,KOEI,T,Omega Force,5.4
Ultimate Fighting Championship: Throwdown,Fighting,Crave Entertainment,T,Opus Studio,6.7
Bangai-O Spirits,Shooter,D3 Publisher,E10,"Treasure Co., Ltd.",8.4
Urban Reign,Action,Namco,T,Namco,7.5
Resident Evil 3: Nemesis,Action,Capcom,M,Capcom,5.7
Infernal: Hell's Vengeance,Shooter,Playlogic Game Factory,M,Metropolis Software,4.4
GT Advance 3: Pro Concept Racing,Racing,THQ,E,MTO,7.7
ARK: Survival Evolved,Action-Adventure,Studio Wildcard,T,Studio Wildcard,4.0
R: Racing Evolution,Racing,Namco,T,Namco,6.1
Stella Deus: The Gate of Eternity,Strategy,Atlus,T,Pinegrow,7.3
Conflict: Desert Storm,Shooter,Gotham Games,T,Pivotal Games,6.3
Baroque,Role-Playing,Atlus,T,Sting,5.2
Carol Vorderman's Sudoku,Puzzle,Eidos Interactive,E,Empire Interactive,7.4
Culdcept Revolt,Strategy,NIS America,T,OmiyaSoft,7.3
Buster Bros. Collection,Puzzle,Capcom,E,Mitchell,6.9
Rayman 3: Hoodlum Havoc,Platform,Ubisoft,E,Ubisoft,7.3
Again,Adventure,KOEI,T,Cing,6.0
Superman Returns,Action,Electronic Arts,E,EA Tiburon,3.8
You Don't Know Jack,Misc,THQ,T,"Jellyvision, Inc.",6.0
Boxing,Fighting,Agetec,T,A1 Games,5.9
Rogue Trooper: Quartz Zone Massacre,Shooter,Graffiti,T,Rebellion Developments,8.0
Gladius,Strategy,LucasArts,T,LucasArts,8.3
Far Cry 5,Action,Ubisoft,M,Ubisoft,6.3
Smashing Drive,Racing,Namco,T,Point of View,4.7
Bomberman Max 2: Red Advance,Puzzle,Majesco,E,Hudson Soft,7.5
Dream Trigger 3D,Shooter,D3 Publisher,E,Art Corporation,5.7
Spot Goes to Hollywood,Platform,Virgin Interactive,E,Eurocom Entertainment Software,4.4
Kengo: Legend of The 9,Fighting,Majesco,M,Genki,4.8
Torchlight,Role-Playing,Perfect World Entertainment,T,Runic Games,8.4
TMNT: Mutant Melee,Fighting,Konami,T,Konami Computer Entertainment Hawaii,4.2
The Rub Rabbits!,Puzzle,Sega,T,Sonic Team,7.3
Disney's Donald Duck Advance,Platform,Ubisoft,E,Ubisoft,6.5
Tom Clancy's Ghost Recon 2,Shooter,Ubisoft,T,Red Storm Entertainment,5.7
The King of Fighters: Evolution,Fighting,Agetec,T,SNK Corporation,7.6
All-Star Baseball 2004,Sports,Acclaim Entertainment,E,Acclaim Entertainment,7.4
Alexi Lalas International Soccer,Sports,Take-Two Interactive,E,Z-Axis,4.4
Warriors Orochi 4,Action,Koei Tecmo,T,Omega Force,8.5
Poi,Platform,Polykid,E10,Polykid,5.0
Haunting Ground,Action,Capcom,M,Capcom Production Studio 1,6.6
Vanguard Bandits,Strategy,Working Designs,T,S-Neo,6.4
Damnation,Shooter,Codemasters,M,Blue Omega Entertainment,3.1
Classic NES Series: Metroid,Adventure,Nintendo,E,Nintendo R&D1,5.2
Blast Radius,Action,Psygnosis,E,Pitbull Syndicate,6.6
Wallace & Gromit in Project Zoo,Platform,BAM! Entertainment,E,Frontier Developments,6.6
Aero Gauge,Racing,ASCII Entertainment,E,Locomotive Games,4.5
Battlezone: Rise of the Black Dogs,Strategy,Crave Entertainment,E,Climax Group,7.3
Shadowgate 64: Trials of the Four Towers,Adventure,Kemco,E,Infinite Ventures,5.4
Tank! Tank! Tank!,Misc,Namco Bandai Games,E10,Namco Bandai Games,4.7
Dave Mirra BMX Challenge,Sports,Crave Entertainment,E,Left Field Productions,3.5
Cooking Mama: Sweet Shop,Simulation,Rising Star Games,E,Office Create,6.0
Open Season,Platform,Ubisoft,E10,Ubisoft Montreal,5.0
Ghost in the Shell: Stand Alone Complex,Role-Playing,Bandai,T,G-Artists,5.7
Sushi Striker: The Way of Sushido,Puzzle,Nintendo,E,Indies Zero,7.9
Circuit Breakers,Racing,Mindscape,E,Supersonic Software,5.9
Crazy Taxi 2,Racing,Sega,T,Hitmaker,8.3
Anubis II,Platform,UFO Interactive,E,Data Design Interactive,1.5
Football Manager 2010,Sports,Sega,E,Sports Interactive,8.7
Dino Master: Dig Discover Duel,Strategy,Majesco,E,Creative Office,2.5
Dragon Valor,Role-Playing,Namco,T,Namco,6.1
Midway Arcade Treasures 3,Misc,Midway Games,E,Digital Eclipse,6.1
Firefighter F.D.18,Action,Konami,T,Konami Computer Entertainment Tokyo,5.9
Xbox Live Arcade Unplugged Volume 1,Misc,Microsoft,T,Various,7.4
Obscure,Adventure,DreamCatcher Interactive,M,Hydravision Entertainment,6.8
Ultimate Marvel vs. Capcom 3,Fighting,Capcom,T,Capcom,8.3
God Hand,Action,Capcom,M,Clover Studio,7.0
Batman: Rise of Sin Tzu,Action,Ubisoft,E,Ubisoft Montreal,5.5
BlazBlue: Cross Tag Battle,Fighting,Arc System Works,T,Arc System Works,8.0
Disney's Party,Misc,Hudson Entertainment,E,Jupiter Corporation,4.0
Rayman Arena,Racing,Ubisoft,E,Ubisoft,5.0
Centipede / Breakout / Warlords,Misc,"Destination Software, Inc",E,Epicenter Interactive,5.6
Worms 3D,Strategy,Acclaim Entertainment,T,Team17 Software,7.5
Alex Rider: Stormbreaker,Action,THQ,T,Altron,4.0
Zombi,Action,Ubisoft,M,Ubisoft Montpellier,7.5
"Flower, Sun, and Rain",Adventure,Marvelous Interactive,T,High Horse Entertainment,5.7
Gunstar Super Heroes,Shooter,Sega,E10,"Treasure Co., Ltd.",8.0
RPG Maker: Fes,Role-Playing,NIS America,E10,Kadokawa Games,7.0
C: The Contra Adventure,Shooter,Konami,T,Appaloosa Interactive,4.2
Frogger Advance: The Great Quest,Action,Konami,E,KCEA,5.5
Full Spectrum Warrior: Ten Hammers,Strategy,THQ,M,Pandemic Studios,5.5
Risen 3: Titan Lords Enhanced Edition,Role-Playing,Deep Silver,M,Piranha Bytes,1.0
Hot Wheels: Burnin' Rubber,Racing,THQ,E,Altron,8.0
IL-2 Sturmovik: Birds of Prey,Simulation,505 Games,E10,Gaijin Entertainment,5.0
RPG Maker 3,Role-Playing,Agetec,E10,Runtime,7.0
Zatch Bell! Mamodo Battles,Fighting,Bandai,T,Eighting,7.0
Desert Strike Advance,Simulation,Electronic Arts,E,BudCat Creations,6.8
Kabuki Warriors,Action,Crave Entertainment,M,Light Weight,1.0
Disney's Chicken Little: Ace In Action,Shooter,Buena Vista,E,Avalanche Software,6.0
Disney's Magical Quest 2 Starring Mickey and Minnie,Action,Capcom,E,Capcom,5.6
Monster Tale,Platform,Majesco,E,DreamRift,7.7
Rayman: Hoodlum's Revenge,Platform,Ubisoft,E,Ubisoft,6.2
Cities XL 2012,Strategy,Focus Home Interactive,E,Monte Cristo Multimedia,6.0
Intellivision Lives!,Misc,Crave Entertainment,E,Realtime Associates,6.4
Octomania,Puzzle,Conspiracy Entertainment,E,Compile Heart,6.7
Lord of Magna: Maiden Heaven,Role-Playing,Xseed Games,T,Marvelous,7.0
LEGO Bionicle,Platform,LEGO Media,E,Saffire Corporation,6.4
Spy Games: Elevator Mission,Shooter,Tommo,T,Tommo,2.0
Asterix and Obelix XXL2,Action-Adventure,Microids,E10,Microids,6.5
Atelier Iris 2: The Azoth Of Destiny,Role-Playing,NIS America,E10,Gust,6.8
From The Abyss,Role-Playing,Aksys Games,E,Sonic Powered,7.3
Age of Empires Online,Strategy,Microsoft Game Studios,E10,Microsoft Game Studios,7.0
Sudoku Ball Detective,Puzzle,Playlogic Game Factory,E10,WhiteBear Studios,5.0
Bubble Bobble: Old & New,Puzzle,Empire Interactive,E,Taito Corporation,5.5
Cartoon Network Battle Crashers,Action,GameMill,E10,Magic Pockets,3.5
PenPen TriIceLon,Racing,Infogrames,E,Team Land Ho!,5.8
The Next BIG Thing,Adventure,Focus Home Interactive,E10,Pendulo Studio,6.8
Disney Sports Skateboarding,Sports,Konami,E,KCEO,2.6
Create,Misc,Electronic Arts,E,EA Bright Light,6.0
Big Bang Mini,Shooter,SouthPeak Interactive,E,Arkedo Studio,8.0
Call of Duty 2,Shooter,Activision,T,Infinity Ward,7.0
MotoGP 10/11,Racing,Capcom,E,Monumental Games,6.0
Blur,Racing,Activision,E10,Bizarre Creations,8.1
Guilty Gear X: Advance Edition,Fighting,Sammy Corporation,T,Arc System Works,7.3
S.T.A.L.K.E.R.: Call of Pripyat,Shooter,Viva Media,M,GSC Game World,8.0
The Witcher,Role-Playing,Atari,M,CD Projekt Red Studio,7.9
3D Lemmings,Puzzle,Psygnosis,E,Clockwork Games,7.0
Broken Sword: The Shadow of the Templars,Adventure,BAM! Entertainment,T,Revolution Software Ltd.,8.1
Resident Evil - Code: Veronica X,Action,Capcom,M,Capcom,5.6
Vampire Rain: Altered Species,Action,Ignition Entertainment,M,Artoon,3.5
Pro Evolution Soccer 2011,Sports,Konami,E,Konami,6.0
Brave: A Warrior's Tale,Action,SouthPeak Interactive,E10,Collision Studios,4.4
Disgaea 1 Complete,Role-Playing,NIS America,T,Nippon Ichi Software,8.0
Rooms: The Main Building,Adventure,Hudson Soft,E,Hudson Soft,7.0
Men of War: Assault Squad,Strategy,1C Company,T,Digitalmindsoft,8.0
X-Men: Destiny,Action,Activision,E10,Other Ocean Interactive,2.0
Resident Evil 2,Action,Capcom,M,Capcom,5.9
Mana Khemia: Alchemists of Al-Revis,Role-Playing,NIS America,E10,Gust,6.6
Animorphs: Shattered Reality,Action,Infogrames,E,Single Trac,3.5
Tom Clancy's Splinter Cell: Double Agent,Action,Ubisoft,M,Ubisoft Montreal,5.6
Lost Kingdoms II,Role-Playing,Activision,T,From Software,6.6
One Piece: Pirate Warriors 3 - Deluxe Edition,Action,Bandai Namco Entertainment,T,Omega Force,8.5
Viewtiful Joe: Red Hot Rumble,Action,Capcom,T,Clover Studio,6.2
Generation of Chaos,Role-Playing,NIS America,T,Neverland,5.9
Broken Sword II: The Smoking Mirror,Adventure,Crave Entertainment,T,Revolution Software,7.3
Zoo Tycoon 2,Strategy,Microsoft Game Studios,E,Blue Fang Games,7.2
Wreckless: ThE YaKuza MisSiOns,Racing,Activision,T,Stealth Studios,6.4
The Saboteur,Action,Electronic Arts,M,Pandemic Studios,7.1
Age of Mythology: The Titans,Strategy,Microsoft Game Studios,T,Ensemble Studios,8.2
S.T.A.L.K.E.R.: Shadow of Chernobyl,Shooter,THQ,M,GSC Game World,8.0
Dance Dance Revolution: Mario Mix (JP sales),Simulation,Nintendo,E,Konami,7.5
BattleBots: Beyond the BattleBox,Action,Majesco,E,Cave Barn Studios,5.8
Tom Clancy's Rainbow Six 3,Shooter,Ubisoft,M,Ubisoft Montreal / Red Storm Entertainment,6.5
Izuna 2: The Unemployed Ninja Returns,Role-Playing,Atlus,T,Ninja Studio,6.9
Amazing Island,Strategy,Sega,E,Hitmaker,7.1
Air Conflicts: Aces of World War II,Simulation,Graffiti,T,Cowboy Rodeo,3.3
Unsolved Crimes,Adventure,Atari,T,Now Production,6.0
Dual Hearts,Role-Playing,Atlus,E,Matrix Software,7.5
Bottom of the 9th '99,Sports,Konami,E,Konami,5.0
FIFA Soccer 2003,Sports,EA Sports,E,Exient Entertainment,6.9
Rez,Shooter,Sega,E,United Game Artists,9.0
Owlboy,Platform,Soedesco,E10,D-Pad Studios,9.0
Activision Hits: Remixed,Misc,Activision,E,Digital Eclipse Software,7.4
Medabots: Infinity,Role-Playing,Natsume,E,"Imagineer Co., Ltd.",5.4
Zapper: One Wicked Cricket!,Platform,Infogrames,E,Blitz Games,5.2
F1 2010,Racing,Codemasters,E,Codemasters Birmingham,8.0
Black Sigil: Blade of the Exiled,Role-Playing,Graffiti,E,Studio Archcraft,6.0
Drill Dozer,Platform,Nintendo,E,Game Freak,7.9
King Arthur,Adventure,Konami,T,Krome Studios,6.5
Sega 3D Classics Collection,Misc,Sega,E10,M2,7.0
The Nightmare of Druaga: Fushigino Dungeon,Role-Playing,Namco,E,Arika,6.4
Virtua Striker 2002,Sports,Sega,E,Amusement Vision,6.6
Major Minor's Majestic March,Misc,Majesco,E,NanaOn-Sha,4.5
Hellblade: Senua's Sacrifice,Action-Adventure,505 Games,M,Ninja Theory,8.3
Disney's PK: Out of the Shadows,Platform,Ubisoft,E,Ubisoft,4.0
IL-2 Sturmovik: Cliffs of Dover,Simulation,Ubisoft,T,1C: Maddox Games,5.0
Legend of Kay,Action,Capcom,E10,Neon Studios,7.2
TNA iMPACT: Cross the Line,Fighting,SouthPeak Interactive,T,Point of View,3.5
Back to the Future: The Game,Adventure,Telltale Games,T,Telltale Games,7.0
Air Traffic Chaos,Simulation,Majesco,E,TechnoBrain,6.8
Armored Core: Formula Front Extreme Battle,Simulation,Agetec,T,From Software,6.7
The Typing of the Dead,Shooter,Sega,M,Smilebit,8.6
Hail to the Chimp,Misc,Gamecock,T,Wideload Games,7.0
Jenga World Tour,Misc,Atari,E,Atomic Planet Entertainment,2.0
Ivy the Kiwi?,Puzzle,Xseed Games,E,PROPE,7.3
Shrek Super Party,Misc,TDK Mediactive,E,Mass Media,4.9
Monster 4x4: Masters of Metal,Racing,Ubisoft,E,Ubisoft Barcelona / Inland Productions,5.1
Top Spin 2,Sports,2K Sports,E,Indie Built,5.2
Philosoma,Shooter,Sony Computer Entertainment,E,G Artist,5.0
Rave Master,Fighting,Konami,T,Konami,6.8
GRID,Racing,Codemasters,E,Codemasters,7.9
All Star Tennis 99,Sports,Ubisoft,E,Smart Dog,5.1
Blues Brothers 2000,Platform,Titus,E,Player 1,4.9
DuckTales: Remastered,Platform,Capcom,E,WayForward,8.6
Rogue Ops,Action,Kemco,M,Bits Studios,6.1
Around the World in 80 Days,Action,Hip Interactive,E,Saffire Corporation,3.5
I am Setsuna,Role-Playing,Square Enix,E10,Tokyo RPG Factory,7.0
Cartoon Network Block Party,Misc,Majesco,E,One Man Band,4.0
NBA 2K,Sports,Sega,E,Visual Concepts,8.9
Singularity,Shooter,Activision,M,Raven Software,7.5
Barnyard,Action,THQ,E,Halfbrick Studios,5.6
The Grim Adventures Of Billy & Mandy,Action,Midway Games,E10,High Voltage Software,6.6
GrimGrimoire,Strategy,NIS America,E10,Vanillaware,7.7
Battle Chasers: Nightwar,Role-Playing,THQ Nordic,T,Airship Syndicate,8.5
American Bass Challenge,Sports,Ubisoft,E,Starfish,6.7
Fatal Frame II: Crimson Butterfly Director's Cut,Action,Tecmo,M,Tecmo,8.7
Wonder Boy: The Dragon's Trap (Remake),Platform,DotEmu,E10,Lizardcube,7.4
The Lord of the Rings: The Battle for Middle-Earth II,Strategy,Electronic Arts,T,EA Los Angeles,8.0
Summoner: A Goddess Reborn,Role-Playing,THQ,T,Cranky Pants Games,8.0
ESPN Great Outdoor Games Bass 2002,Sports,Konami,E,Konami,5.5
The Sims,Simulation,Maxis,T,Maxis,8.9
Moon,Shooter,Mastiff,T,Renegade Kid,6.7
"Warhammer 40,000: Dawn of War",Strategy,THQ,M,Relic,8.8
Ys: The Ark of Napishtim,Role-Playing,Konami,E10,Konami Software Shanghai,6.1
Super Bubble Pop,Puzzle,Jaleco,E,Runecraft,4.2
Rock of the Dead,Shooter,Conspiracy Entertainment,T,Epicenter Studios,5.0
Assassin's Creed: Altair's Chronicles,Action,Ubisoft,T,Gameloft,5.7
Double Dragon Advance,Action,Atlus,T,Million,7.9
Activision Anthology,Misc,Activision,E,Aspyr,8.0
Devil's Third,Action,Nintendo,M,Valhalla Game Studios,3.8
Bad Boys: Miami Takedown,Shooter,Crave Entertainment,M,Blitz Games,4.3
Mana Khemia: Alchemists of Al-Revis (JP sales),Role-Playing,NIS America,E10,Gust,6.6
Wolfenstein,Shooter,Activision,M,Raven Software,6.5
Company of Heroes,Strategy,THQ,M,Relic,9.4
Trine 2: Director's Cut,Platform,Frozenbyte,E10,Frozenbyte,7.8
Boktai 2: Solar Boy Django,Role-Playing,Konami,T,Kojima Productions,7.9
Doom,Shooter,id Software,M,id Software,8.0
Dark Arena,Shooter,Majesco,T,Graphic State,6.8
Heatseeker,Simulation,Codemasters,T,IR Gurus,4.8
Justice League: Chronicles,Platform,Midway Games,E,Full Fat,3.5
Conflict: Desert Storm II - Back to Bagdhad,Shooter,Gotham Games,T,Pivotal Games,6.9
Advance Guardian Heroes,Role-Playing,Ubisoft,E,"Treasure Co., Ltd.",7.0
Castle of Shikigami III,Shooter,Aksys Games,T,Alfa System,7.2
Pure Farming 2018,Simulation,Techland,E,Ice Flames,7.0
Jerry Rice and Nitus' Dog Football,Sports,Tommo,E,Judo Baby,7.0
Chessmaster,Misc,Ubisoft,E,Ubisoft,7.5
Langrisser: Re:Incarnation Tensei,Role-Playing,Aksys Games,T,NCS,1.5
The Invincible Iron Man,Action,Activision,E,Torus Games Pty. Ltd.,6.4
MLB SlugFest 20-04,Sports,Midway Games,E,Criterion Games,8.0
Pocket Pool,Action,Eidos Interactive,M,Hyper-Devbox,3.4
Sine Mora EX,Action,THQ Nordic,M,Digital Reality,8.0
Adventure Time: Explore the Dungeon Because I Don't Know!,Action-Adventure,D3Publisher,E10,Way Forward,2.8
Metal Gear Solid: Digital Graphic Novel,Misc,Konami,M,Kojima Productions,7.6
Metal Slug XX,Shooter,Atlus,T,SNK Playmore Corporation,6.9
Black & White,Strategy,Electronic Arts,T,Lionhead Studios,9.3
Patrician IV,Strategy,Kalypso,E,Gaming Minds Studios,6.7
Meteos: Disney Magic,Puzzle,Disney Interactive Studios,E,Q Entertainment,7.3
Bomberman: Act Zero,Puzzle,Konami,T,Hudson Soft,3.5
All Points Bulletin,Action,Electronic Arts,M,Realtime Worlds,7.0
Denki Blocks!,Puzzle,Majesco,E,Denki,8.0
Stoked: Big Air Edition,Sports,Destineer,T,Bongfish GmbH,8.6
Ballistic,Puzzle,Atari,E,Atari,7.9
East India Company,Strategy,Paradox Interactive,T,Nitro Games,7.4
Grand Theft Auto: Vice City,Action,Rockstar Games,M,Rockstar North,9.0
Adidas Power Soccer,Sports,Psygnosis,E,Shen Studios,7.0
Dragon Ball: Advanced Adventure,Action,Atari,E10,Dimps Corporation,7.7
Doom II,Shooter,Activision,T,Torus Games,8.1
Fading Shadows,Puzzle,Agetec,E,Ivolgamus,7.0
Evolution Skateboarding,Sports,Konami,T,Konami Computer Entertainment Osaka,4.8
Big Mutha Truckers,Racing,DSI Games,E10,Raylight Studios,5.0
Bionicle Heroes,Shooter,Eidos Interactive,E10,Traveller's Tales,4.7
The Movies,Simulation,Lionhead Studios,T,Lionhead Studios,8.2
Supreme Commander: Forged Alliance,Strategy,THQ,E10,Gas Powered Games,8.1
Monster Boy and the Cursed Kingdom,Action-Adventure,FDG Entertainment,E10,Game Atelier,8.0
Halo: Combat Evolved,Shooter,Microsoft Game Studios,M,Gearbox Software,8.6
Blade Strangers,Fighting,Nicalis,T,Studio Saizensen,8.3
C.O.R.E.,Shooter,Graffiti,M,NoWay Studio,4.4
Chaos Wars,Strategy,O~3 Entertainment,T,Idea Factory,6.8
Steambot Chronicles,Role-Playing,Atlus,T,Irem Software Engineering,7.2
Scaler,Platform,Global Star Software,E,Artificial Mind & Movement,7.3
Napoleon Dynamite: The Game,Puzzle,Crave Entertainment,E10,7 Studios,4.3
Rhapsody: A Musical Adventure,Role-Playing,Atlus,E,Nippon Ichi Software,6.7
Hot Potato!,Action,BAM! Entertainment,E,Pukka Games,7.7
Saints Row 2,Action,THQ,M,Volition Inc.,6.6
The Ant Bully,Platform,Midway Games,E,Artificial Mind and Movement,5.2
Major League Baseball 2K8,Sports,2K Sports,E,Kush Games,6.5
Alienators: Evolution Continues,Action,Activision,E,Digital Eclipse,7.0
Planescape: Torment,Role-Playing,Interplay,T,Black Isle Studios,8.8
Zatch Bell! Electric Arena,Fighting,Bandai,E10,Eighting,4.4
Metal Gear Solid: Snake Eater 3D,Action,Konami,M,Konami,7.9
S.T.A.L.K.E.R.: Clear Sky,Shooter,Koch Media,M,GSC Game World,7.0
Railroad Tycoon 3,Strategy,Gathering of Developers,E,PopTop Software,8.8
World of Goo,Puzzle,Take-Two Interactive,E,2D Boy,9.0
World in Conflict,Strategy,Sierra Entertainment,T,Massive Entertainment,9.1
Cabela's Dangerous Hunts 2,Sports,Activision,T,FUN Labs,6.5
"Crouching Tiger, Hidden Dragon",Action,Ubisoft,T,Ubisoft,5.9
Driven,Racing,BAM! Entertainment,E,Crawfish Interactive,6.8
Crimson Tears,Role-Playing,Capcom,T,Spike / DreamFactory Ltd.,5.9
Batman Forever: The Arcade Game,Action,Acclaim Entertainment,E,Iguana Entertainment,5.2
Rise of Nations: Rise of Legends,Strategy,Microsoft Game Studios,T,Big Huge Games,8.3
Backyard NFL Football 2006,Sports,Atari,E,Humongous Entertainment,5.5
3D Baseball,Sports,Mindscape,E,Crystal Dynamics,7.6
Tail Concerto,Adventure,Atlus,E,CyberConnect2,7.3
The Sum of All Fears,Shooter,Ubisoft,T,Red Storm Entertainment,3.2
Hitman: Blood Money,Action,Eidos Interactive,M,IO Interactive,8.0
SoulCalibur II(JP sales),Fighting,Namco,T,Namco,9.3
CT Special Forces,Action,Hip Interactive,T,LSP,5.9
FIFA World Cup: Germany 2006,Sports,EA Sports,E,EA Canada,4.3
Earthworm Jim 2,Platform,Majesco,E,Super Empire,4.7
Animal Boxing,Fighting,Destineer,E10,Gammick Entertainment,6.1
Disney's Hide & Sneak,Action,Capcom,E,Capcom,4.7
Legend of the Dragon,Fighting,Game Factory,T,Neko Entertainment,2.9
Astonishia Story,Role-Playing,Ubisoft,E10,Sonnori,4.8
Elf Bowling 1 & 2,Sports,Ignition Entertainment,T,Ignition Entertainment,1.4
The Flintstones: Big Trouble in Bedrock,Platform,Crave Entertainment,E,H2O Entertainment,4.0
